Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
39.0,5.0,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,1.55
21.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,4.72
35.0,4.8,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,20,5.97
35.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,25,7.76
29.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,9.07
32.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,10.76
29.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,10.43
30.0,4.7,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,15,4.72
39.0,4.3,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,39,6.21
24.0,2.8,Sunny,Low,2,Snack,scooter,2.0,No,Urban,43,12.25
23.0,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,24,7.79
29.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Urban,27,7.6
31.0,4.7,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,34,6.05
29.0,5.0,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,11,4.66
36.0,4.6,Sunny,High,0,Drinks,motorcycle,1.0,No,Urban,23,3.12
28.0,4.9,Cloudy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,17,7.56
21.0,4.8,Windy,Low,2,Snack,electric_scooter,0.0,No,Urban,14,10.56
23.0,4.6,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,23,7.79
33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,29,7.79
25.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,13.79
23.0,4.9,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,22,1.55
34.0,4.8,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,26,6.08
22.0,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,25,6.21
23.0,4.6,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Urban,15,3.07
24.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,21,12.29
32.0,4.7,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,4.53
24.0,4.4,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,3.11
26.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,19,13.48
25.0,3.1,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,36,13.61
34.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,1.53
31.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,1.57
36.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,23,13.97
34.0,4.2,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,13.97
25.0,4.7,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,10.56
36.0,4.9,Fog,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,46,17.07
25.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,26,10.43
23.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,14,4.61
33.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,21,10.43
26.0,4.6,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,22,1.53
24.0,5.0,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,3.04
31.0,4.6,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,19,1.49
35.0,4.8,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,5.97
27.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,4.54
29.0,4.7,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,34,16.83
24.0,4.3,Fog,Jam,2,Snack,scooter,0.0,Yes,Metropolitian,41,20.56
23.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,4.49
33.0,4.8,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,7.57
20.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,14,7.79
35.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,29,4.67
34.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,4.54
25.0,4.7,Stormy,Low,1,Snack,scooter,0.0,No,Urban,13,16.6
29.0,4.7,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,6.08
24.0,4.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,19,7.46
37.0,3.6,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,33,20.51
29.0,4.9,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,21,10.64
30.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,18,7.55
21.0,5.0,Windy,Low,2,Buffet,scooter,0.0,No,Urban,10,12.42
27.0,4.6,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,21,7.6
34.0,5.0,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,22,10.91
20.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22,17.08
36.0,4.9,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18,4.53
22.0,4.9,Cloudy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,34,20.26
21.0,4.4,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,39,13.79
30.0,5.0,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,19.98
24.0,4.2,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,31,6.06
29.0,4.9,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,21,3.05
24.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,17.3
33.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,26,7.45
23.0,4.7,Stormy,Jam,1,Buffet,scooter,0.0,No,Urban,21,9.12
25.0,4.5,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,10,3.02
34.0,4.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,4.56
35.0,4.3,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,43,13.58
21.0,4.0,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,15,4.54
22.0,4.5,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,18,4426.88
28.0,4.6,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,16.72
36.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,24,19.66
25.0,4.7,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,19,10.64
31.0,4.8,Sunny,Medium,1,Snack,scooter,0.0,No,Urban,18,7.6
23.0,4.7,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,7.79
28.0,5.0,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,36,12.16
26.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,17.1
38.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,17,13.97
36.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,20.56
33.0,4.2,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,7.56
20.0,4.8,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,27,16.37
30.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,12,3.1
31.0,4.1,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,6.29
29.0,4.9,Stormy,Medium,1,Buffet,scooter,0.0,No,Urban,18,14.05
39.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,17.14
26.0,5.0,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,19,11.01
20.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,17.07
38.0,4.9,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,26,1.53
29.0,4.8,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,15,3.1
22.0,4.6,Fog,Medium,1,Buffet,motorcycle,0.0,No,Urban,10,5.96
31.0,4.5,Sunny,Jam,1,Snack,scooter,0.0,No,Metropolitian,25,10.43
32.0,4.4,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,35,20.44
36.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Urban,16,17.14
32.0,4.2,Sandstorms,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,44,17.1
34.0,4.1,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,48,17.17
37.0,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,4.47
34.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,4.48
29.0,4.7,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,21,1.49
21.0,4.6,Fog,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17,2.93
25.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,8.95
34.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Urban,34,6.22
39.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,54,17.3
36.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,13.97
22.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,7.86
25.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,23,9.31
30.0,4.6,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,27,3.0
28.0,4.8,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,20,17.3
27.0,4.1,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,44,17.3
20.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,19.89
33.0,3.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,19.04
37.0,4.5,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,37,20.21
36.0,4.5,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,1.57
25.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,18,20.25
35.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,11.92
23.0,4.6,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,16,6.22
36.0,4.9,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,21,9.18
39.0,4.9,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,40,19.36
37.0,4.5,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,39,16.61
34.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Semi-Urban,52,17.3
33.0,4.3,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,2.98
20.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,19.76
28.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,13,1.54
39.0,4.5,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,6.15
20.0,5.0,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,27,6.21
38.0,4.1,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,42,13.97
29.0,4.5,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,12,9.06
28.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,23,13.79
27.0,4.8,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,12.46
34.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,29,13.68
33.0,4.8,Cloudy,High,1,Buffet,scooter,0.0,No,Metropolitian,35,1.55
39.0,4.6,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,44,13.97
36.0,5.0,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,9.44
22.0,5.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,10.71
34.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,26,7.57
36.0,5.0,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,4.61
32.0,4.7,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,7.65
33.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,19,9.09
26.0,4.7,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,15,7.65
33.0,4.9,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,3.11
26.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,21,9.12
25.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,11,2.98
32.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,9.32
25.0,4.8,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,21,3.12
28.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,17,4.54
23.0,5.0,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,22,1.51
20.0,5.0,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,36,20.21
27.0,5.0,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,21,12.58
34.0,4.6,Fog,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,49,19.36
31.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,24,12.44
34.0,4.9,Fog,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,52,16.65
22.0,4.7,Windy,High,2,Snack,electric_scooter,0.0,No,Metropolitian,23,6.21
33.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,4.66
38.0,3.7,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,32,13.76
39.0,4.5,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,18,17.08
39.0,3.6,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,38,19.69
29.0,4.9,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,36,13.79
31.0,4.1,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,39,6.23
25.0,4.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,9.18
34.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,33,7.44
38.0,4.4,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,33,6.21
34.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,14.02
28.0,4.7,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,6761.14
33.0,4.0,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,40,19.91
30.0,4.6,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,6.04
25.0,5.0,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,23,1.55
38.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,19.88
33.0,4.7,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,18,1.53
35.0,5.0,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43,1.55
29.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,25,3.11
31.0,4.2,Sandstorms,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,44,19.69
23.0,4.8,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,26,6.29
32.0,4.7,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,25,1.53
34.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,24,13.83
33.0,4.5,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,13.97
32.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,15,11.75
34.0,3.7,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,40,12.44
23.0,4.9,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,28,13.99
39.0,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25,10.59
36.0,4.2,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,41,12.08
31.0,4.5,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,12.46
31.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,46,9.22
21.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,41,12.11
34.0,4.2,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,54,10.25
27.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,7.86
34.0,5.0,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,46,17.1
22.0,4.8,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,27,4.66
32.0,4.3,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20.85
32.0,4.1,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,13.76
33.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,24,3.06
33.0,4.8,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,40,12.43
31.0,4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17,3.07
33.0,4.6,Fog,Low,1,Snack,scooter,1.0,No,Urban,18,3.06
25.0,4.2,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,39,10.64
35.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,7.65
22.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,19,7.68
25.0,4.7,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,20,16.39
29.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,10.87
27.0,4.7,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,28,1.54
35.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,12.1
36.0,4.6,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,7.6
22.0,4.2,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,3.03
36.0,4.0,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,10.59
39.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.21
30.0,4.7,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,10.71
20.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,1.49
20.0,4.9,Fog,Medium,1,Snack,motorcycle,0.0,No,Urban,13,9.19
37.0,3.7,Sunny,Jam,2,Meal,scooter,0.0,No,Metropolitian,33,17.14
28.0,4.6,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,14,13.83
27.0,4.9,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20.18
38.0,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,7.6
31.0,4.1,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,40,3.12
27.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,26,12.42
36.0,4.7,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,15,7.56
34.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,1.49
23.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,10.87
38.0,4.2,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,35,12.24
34.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,6.05
39.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20.18
20.0,4.9,Fog,Low,2,Meal,motorcycle,0.0,No,Urban,14,7.77
37.0,4.9,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,15,9.06
23.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,10,20.25
29.0,4.7,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,34,7.79
27.0,4.9,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,8.94
35.0,4.7,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,40,7.65
37.0,5.0,Cloudy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,29,6.23
26.0,4.8,Windy,Low,2,Snack,motorcycle,1.0,No,Urban,16,13.58
30.0,5.0,Sandstorms,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,28,4.63
34.0,4.4,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,40,19.88
24.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,12.29
27.0,4.6,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,25,4.59
22.0,5.0,Cloudy,High,1,Buffet,scooter,0.0,No,Metropolitian,27,3.02
29.57,4.63,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,20.18
29.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Urban,16,1.53
28.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,15,12.46
27.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,14,4.61
22.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,30,7.68
34.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,52,13.68
30.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,13.68
24.0,4.9,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,10.87
39.0,4.1,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,34,13.97
38.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,9.22
31.0,5.0,Sandstorms,Low,2,Drinks,scooter,1.0,No,Urban,26,13.63
25.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,16,10.43
32.0,4.7,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,20,9.19
39.0,4.3,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,39,4.56
28.0,4.7,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,30,10.64
29.57,4.63,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,3.04
26.0,4.9,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,27,12.29
36.0,4.3,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,33,9.31
28.0,4.6,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,3.04
33.0,4.7,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,6.06
35.0,4.3,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,33,4.66
33.0,4.1,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,54,14.02
36.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.35
37.0,4.6,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,27,3.15
25.0,4.9,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,10.87
38.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,9.19
25.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19,1.53
36.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,3.0,Yes,Metropolitian,49,10.76
30.0,4.8,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,16.72
37.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,30,5.96
34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,16.72
34.0,4.4,Windy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,39,1.53
24.0,4.7,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,27,16.79
39.0,3.7,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,39,20.89
34.0,4.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,39,7.86
35.0,4.7,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Urban,21,16.38
38.0,4.7,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,38,7.79
21.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,11.01
37.0,4.5,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,9.27
26.0,4.7,Stormy,Low,1,Meal,scooter,0.0,No,Urban,14,16.83
32.0,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,28,3.06
26.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,10.76
23.0,5.0,Stormy,Jam,2,Meal,motorcycle,1.0,No,Urban,25,16.64
22.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.53
26.0,4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,13.63
24.0,4.7,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,14,10.7
27.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,15,11.01
23.0,4.8,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,17.08
37.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,1.54
23.0,4.7,Windy,High,0,Buffet,motorcycle,0.0,No,Urban,15,5.96
20.0,4.7,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,15,20.21
30.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,20.18
35.0,4.1,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,38,17.08
22.0,5.0,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,12.29
23.0,4.7,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,47,19.69
31.0,4.9,Stormy,Low,1,Snack,scooter,1.0,No,Urban,25,3.12
30.0,4.6,Cloudy,High,2,Snack,motorcycle,1.0,No,Urban,31,1.55
24.0,4.5,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,9.22
30.0,4.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,4.66
29.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,16.72
32.0,4.1,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Urban,34,3.07
32.0,4.6,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,32,7.76
